id,公司中文简称,行业名称,信用得分,信用等级,公司中文全称,公司英文全称,上市公司经营性质编码,公司成立日期,成立年限,法人代表,注册资本,注册资本货币编码,公司办公地址,主营业务,公司经营范围,existing,recommended,invite
430287,环宇畜牧,制造业,666,较高,北京京鹏环宇畜牧科技股份有限公司,"Beijing Kingpeng Global Husbandry Technology Co., Ltd.",国营或国有控股,11/7/2006,13,高继伟,31690280,CNY,北京市海淀区丰慧中路7号新材料创业大厦704号,为畜牧行业客户提供规模化畜牧场养殖的整体解决方案以及配套养殖设备研发、生产、销售、安装和相关技术培训服务。,畜牧养殖及机械设备的研发、生产、销售及安装。企业法人营业执照规定经营范围:动物养殖、饲养技术服务、技术咨询(不含中介服务)、技术转让;专业承包、销售畜牧机械设备、养殖机械设备、加工畜牧机械设备、养殖机械设备(不含表面处理作业);畜禽舍的规划、设计;货物进出口、代理进出口。,,,
430298,淘礼网,信息传输、软件和信息技术服务业,778,高,北京淘礼网科技股份有限公司,"Beijing Ugift Co., Ltd.",私营企业,11/12/2006,13,高翔,20800000,CNY,北京市朝阳区东三环南路25号北京汽车大厦907室,通过与银行、电信等领域的企业合作，以积分换礼、信用卡商城和礼品服务的形式进行商品销售。,许可经营项目：销售酒、定型包装食品，零食卷烟、雪茄烟。信息服务业务（不含固定网电话信息服务和互联网信息服务）；销售II类医疗器械（医疗器械经营企业许可证有效期至2017年11月22日）；销售保健食品（食品卫生许可证有效期至2016年10月29日）。一般经营项目：技术推广服务；公共软件服务；计算机系统服务；电脑图文设计；企业策划；礼仪服务；经济贸易咨询；会议及展览服务；设计、制作、代理、发布广告；销售工艺品、日用品、文具用品、体育用品、服装、计算机、软件及辅助设备、化妆品、厨房用具、音响设备、照相器材、通讯设备、五金交电、珠宝首饰、黄金制品；货物进出口、代理进出口、技术进出口。,,,
430305,维珍创意,信息传输、软件和信息技术服务业,524,低,北京维珍创意科技股份有限公司,"ATMVI Professional Co., Ltd.",私营企业,31/12/2010,9,高利军,140122560,CNY,北京市丰台区南四环西路128号诺德中心二期11号楼2806室,ATM形象创新及安全防护产品的工业设计、IT软硬件研发、市场开拓、系统集成、产品生产、系统安装及售后服务。,许可经营项目:无;一般经营项目:技术开发、技术服务、技术咨询;产品设计;模型设计;销售自行开发后的产品。(未取得行政许可的项目除外)货物及技术进出口业务(国家限定公司经营和禁止进出口的商品及技术除外)。,,,
430306,永铭医学,科学研究和技术服务业,598,中,永铭诚道(北京)医学科技股份有限公司,CCRF (Beijing) Inc.,私营企业,17/6/2009,10,朱寅,11700000,CNY,北京市朝阳区工人体育场北路13号院1号楼8层806室,心血管领域的专业CRO,"医药及医疗器械技术开发、技术转让、技术咨询、技术服务;信息咨询(不含中介服务);技术进出口;设计、制作、代理、发布广告;会议服务;承办展览展示活动;销售Ⅱ类医疗器械、计算机、软件及辅助设备、电子产品、通讯设备;销售Ⅲ类医疗器械。(企业依法自主选择经营项目,开展经营活动;销售Ⅲ类医疗器械以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)",,,
430311,达美盛,信息传输、软件和信息技术服务业,704,高,北京达美盛软件股份有限公司,"Beijing DMS Software CO., Ltd.",私营企业,9/3/2009,10,李艳松,14286900,CNY,北京市海淀区上地三街9号B座B1001室,工厂和建筑数字化软件的研发、销售和技术服务以及三维工程设计、建模服务。,许可经营项目：无。一般经营项目：应用软件服务、基础软件服务；销售计算机、软件及辅助设备；技术服务、技术转让；货物进出口、代理进出口、技术进出口。（未取得行政许可的项目除外）,,,
430321,博德石油,采矿业,695,较高,北京博德世达石油技术股份有限公司,"Beijing Petrostar Oil Technology Co., Ltd.",私营企业,28/3/2007,12,蔡万伟,10000000,CNY,北京市昌平区科技园区超前路甲一号6号楼201室,测井服务以及完井工具和油田化学品的研发、生产、销售。,许可经营项目：工程勘察设计：生产制造石油、天然气资源勘探开发用设备及工具。一般经营项目：石油、天然气资源勘探开发领域的技术开发、技术转让、技术咨询、技术服务；销售机械设备及配件、化工产品（不含危险化学品）、专用设备；维修租赁机械设备；技术进出口、货物进出口、代理进出口；新能源、节能环保领域的技术开发、技术转让、技术咨询、技术服务；出租商业用房。,,,
430322,智合新天,租赁和商务服务业,642,较高,智合新天(北京)传媒广告股份有限公司,"Newskyunion Co., Ltd.",私营企业,27/11/2007,12,郭宁,22620000,CNY,北京市朝阳区望京阜通东大街6号方恒国际中心B座1007室,公司是户外广告传媒整体解决方案提供商，为客户提供户外媒体开发、项目推行、售后维护等完整的产品流程服务体系。,设计、制作、代理、发布广告；组织文化艺术交流；承办展览展示；信息咨询（不含中介服务）；劳务服务；图文设计；投资顾问；企业管理顾问；企业营销策划；企业形象策划；市场调查；会议服务；销售百货、工艺品、五金交电。,,,
430323,天阶生物,制造业,642,较高,北京世贸天阶生物科技股份有限公司,"Beijing The Place Bio-Tech Co., Ltd.",私营企业,26/10/2007,12,雷文英,61680000,CNY,北京市朝阳区光华路甲9号世贸国际公寓商务楼D座301室,医药技术研究、开发；药品制造、销售。,医药技术研究、开发、转让、技术服务、技术咨询。（以工商登记机关核准的为准）,,,
430324,上海致远,制造业,583,中,上海致远绿色能源股份有限公司,"Shanghai Ghrepower Green Energy Co., Ltd.",私营企业,20/6/2006,13,李锋,68000000,CNY,上海市松江区车墩镇留业路202号,提供以风能为主的新能源应用系统整体解决方案,"在太阳能、风能设备领域内的技术开发、技术咨询、技术转让、技术服务,从事风能、太阳能设备的研发和制造(喷漆工艺外协),太阳能设备、风能设备的销售,太阳能系统、风能系统的工程设计及系统集成,建筑工程,机电工程,从事货物及技术的进出口业务。",,,
430327,元工国际,信息传输、软件和信息技术服务业,660,较高,北京元工国际科技股份有限公司,Beijing Rise Software International Inc.,私营企业,11/9/2007,12,丁德宇,5000000,CNY,北京市海淀区上地信息路12号B201,MES(制造执行系统)的研发、销售、实施及运维。,技术开发、技术推广、技术转让、技术咨询、技术服务；计算机系统服务；计算机维修；销售计算机、软件及辅助设备、电子产品、机械设备、通讯设备。（未取得行政许可的项目除外）。,,,
430335,华韩整形,卫生和社会工作,763,高,华韩整形美容医院控股股份有限公司,"SINO-KOR Plastic Aesthetic Hospital Holding Co., Ltd",私营企业,20/4/2010,9,李昕隆,70204997,CNY,江苏省南京市建邺区江东中路126号1-4层东南侧,以整形美容、皮肤美容、口腔美容为主的诊疗服务。,"许可经营项目(无),一般经营项目:整形美容医院投资;投资、资产管理;医院管理咨询;整形美容医疗技术研发、技术咨询和技术服务(不含医疗性美容和整容服务)",,,
430336,皇冠幕墙,制造业,524,低,天津皇冠幕墙装饰股份有限公司,"Tianjin Crown Curtain Wall Decoration Co., Ltd.",私营企业,10/11/2008,11,黄霁平,46400000,CNY,天津市武清区东马圈镇武落路南侧,节能型建筑幕墙、建筑门窗的研发设计、生产加工、安装施工及相关技术服务。,"室内外装饰装修工程、建筑幕墙工程设计、施工,铝合金门窗、塑料门窗加工、销售、安装。(以上经营范围涉及行业许可的凭许可证件,在有效期限内经营,国家有专项专营规定的按规定办理)",,,
430341,呈创科技,信息传输、软件和信息技术服务业,632,较高,北京呈创科技股份有限公司,"Centran Technology Co., Ltd.",私营企业,31/8/2009,10,许志豪,23529412,CNY,北京市海淀区紫竹院路116号嘉豪国际中心C座710-712室,系统集成、软件开发,许可经营项目:无;一般经营项目:计算机软件、网络技术开发;计算机网络工程设计、安装;计算机系统集成;技术服务;销售计算机、软件及辅助设备。(未取得行政许可的项目除外)。,,,
430346,哇棒传媒,租赁和商务服务业,666,较高,哇棒移动传媒股份有限公司,"Wooboo (Beijing) Mobile Media Co., Ltd.",私营企业,22/7/2009,10,姬长伟,60491050,CNY,北京市东城区东四十条甲22号南新仓商务大厦B1125室,为客户提供新媒体全面解决方案,为客户提供新媒体全面解决方案,,,
430347,地大信息,信息传输、软件和信息技术服务业,719,高,武汉地大信息工程股份有限公司,"Wuhan Infoearth Information Co., Ltd.",私营企业,30/3/2010,9,张时忠,10100000,CNY,湖北省武汉市东湖开发区光谷软件园一期以西、南湖南路以南光谷软件园六期1幢3层103号,"地质环境信息化软件开发、系统集成、空间数据处理相关产品的研发与技术服务。具体业务包括:(1)为地质环境信息化建设的软件开发、项目实施、系统集成提供完整的解决方案和服务;(2)地质环境信息化系统的日常运行维护服务;(3)地质环境监测预警仪器的定制、集成和实施,以及监测数据的采集加工服务;(4)地质环境数据的采集、更新、加工处理和建库服务。",计算机软件开发、计算机系统集成、空间数据处理及计算机相关产品的研究、开发及技术服务。(上述范围中国家有专项规定的项目经审批后或凭许可证在核定期限内经营),,,
430356,雷腾软件,信息传输、软件和信息技术服务业,719,高,上海雷腾软件股份有限公司,"Shanghai Raxtone Software Co., Ltd.",私营企业,14/1/2010,9,王翔,29000000,CNY,上海市浦东新区张江高科技园区达尔文路88号2号楼6楼,智能行车导航终端软件的销售、导航软件开发业务以及智能车载终端硬件的销售。,"计算机软硬件、网络、通讯专业领域内的技术开发,技术咨询,技术转让、技术服务、技术承包、技术培训、技术入股、计算机软硬件(除计算机信息系统安全专用产品)、导航仪器、通讯设备的销售,电脑图文设计、制作,广告的设计、制作,利用自有媒体发布广告,第二类增值电信业务中的信息服务业务(不含固定网电话信息服务和互联网信息服务)、汽车租赁(不含操作人员)。【企业经营涉及行政许可的,凭许可证件经营】",,,
